Split,Dialogue_ID,Utterance_ID,Speaker,Utterance,Emotion
train,Ses04F_impro07,Ses04F_impro07_F051,F,Yeah.  It will work out.  Maybe I could work at Red Lobster.,joy
train,Ses04F_impro07,Ses04F_impro07_F052,F,I know.  Right down the street.,joy
train,Ses04F_impro07,Ses04F_impro07_F058,F,Excellent.  Drive drunk people around because you know that's all campus cruisers for.,joy
train,Ses04F_impro07,Ses04F_impro07_F059,F,"Okay.  No, that's dorky.",joy
train,Ses04F_impro07,Ses04F_impro07_F060,F,Yeah.,joy
train,Ses04F_impro07,Ses04F_impro07_F061,F,Student counsel?,joy
train,Ses04F_impro07,Ses04F_impro07_F062,F,"No, it's dorky.",joy
train,Ses04F_impro07,Ses04F_impro07_F063,F,Social life.  Hello.,joy
train,Ses04F_impro07,Ses04F_impro07_F064,F,[LAUGHTER].,joy
train,Ses04F_impro07,Ses04F_impro07_F065,F,[LAUGHTER].,joy
train,Ses04F_impro07,Ses04F_impro07_F066,F,"No.  But I'm thinking I might, you know, like audition for a play or something.  I don't really want to do the sorority thing.  I'm not really feeling that vibe with the",joy
train,Ses04F_impro07,Ses04F_impro07_F070,F,What have you heard about the Greek system?,joy
train,Ses04F_impro07,Ses04F_impro07_F074,F,"Oh, oh, I'm sorry, my bad.  I'll have to, like, sign up for summer lessons from you before I go.  You can teach me how to be cool before I go to college.",joy
train,Ses04F_impro07,Ses04F_impro07_F078,F,That's what you're saying. I'm right. [LAUGHTER],joy
train,Ses04F_impro07,Ses04F_impro07_F079,F,me.,joy
train,Ses04F_impro07,Ses04F_impro07_M000,M,"Hey, what's up?",neutral
train,Ses04F_impro07,Ses04F_impro07_M001,M,What?,joy
train,Ses04F_impro07,Ses04F_impro07_M002,M,Get out.,surprise
train,Ses04F_impro07,Ses04F_impro07_M003,M,You serious?,surprise
train,Ses04F_impro07,Ses04F_impro07_M005,M,That's awesome.  Congratulations.,joy
train,Ses04F_impro07,Ses04F_impro07_M006,M,That's amazing.  Wow.,joy
train,Ses04F_impro07,Ses04F_impro07_M009,M,I know but you should get like a taser or something.  I mean walking around the campus at night-,neutral
train,Ses04F_impro07,Ses04F_impro07_M013,M,"So, um- so what are you going to- what are you going to major in?",neutral
train,Ses04F_impro07,Ses04F_impro07_M016,M,they have that as a major?,neutral
train,Ses04F_impro07,Ses04F_impro07_M017,M,That's ridiculous.  I don't believe that.,neutral
train,Ses04F_impro07,Ses04F_impro07_M018,M,"Seriously, what's your major?",neutral
train,Ses04F_impro07,Ses04F_impro07_M019,M,So you're undecided?,neutral
train,Ses04F_impro07,Ses04F_impro07_M020,M,"Hey, that's cool.",neutral
train,Ses04F_impro07,Ses04F_impro07_M021,M,"No, no.  It's totally cool.  I mean, like, this friend of mine he was- he's been undecided now for, like, the past like eleven years of his life.",neutral
train,Ses04F_impro07,Ses04F_impro07_M022,M,"Uh, well-",neutral
train,Ses04F_impro07,Ses04F_impro07_M023,M,You- you- you'll find.,neutral
train,Ses04F_impro07,Ses04F_impro07_M026,M,"You'd have to, like go somewhere else, and, you know, we would be apart, and that would suck.",neutral
train,Ses04F_impro07,Ses04F_impro07_M028,M,That's awesome.,joy
train,Ses04F_impro07,Ses04F_impro07_M031,M,"Oh, that's right. Okay, I see. Right, right, right.",neutral
train,Ses04F_impro07,Ses04F_impro07_M032,M,A party celebrating your acceptance.,neutral
train,Ses04F_impro07,Ses04F_impro07_M033,M,That's cool.,neutral
train,Ses04F_impro07,Ses04F_impro07_M034,M,"Well, that's really cool that you're going to be staying in the same city and everything. so umm",joy
train,Ses04F_impro07,Ses04F_impro07_M035,M,"I don't know are you, like, I don't know.  Are you, like, available or anything?",neutral
train,Ses04F_impro07,Ses04F_impro07_M036,M,"Well I mean I don't know.  It's like you know I kind of had a crush on you throughout high school and, like",joy
train,Ses04F_impro07,Ses04F_impro07_M037,M,"I don't know I just thought that, you know, maybe we could, you know, I don't know.  It's like, you know, just test the waters anyway.  I don't see what the problem is.",joy
train,Ses04F_impro07,Ses04F_impro07_M038,M,"Movies- movie, we'll go to a movie and a dinner and- and",joy
train,Ses04F_impro07,Ses04F_impro07_M039,M,"actually, you know, there's this- there's this really cool restaurant, um, I don't know if you-  it's Red Lobster.  It's like down on",joy
train,Ses04F_impro07,Ses04F_impro07_M040,M,Vermont.,joy
train,Ses04F_impro07,Ses04F_impro07_M041,M,"Wait, you've been there before?",joy
train,Ses04F_impro07,Ses04F_impro07_M042,M,"Oh, so well then you know that it's awesome.",joy
train,Ses04F_impro07,Ses04F_impro07_M043,M,"Right, so we'll go there and then- and then we'll get some ice cream and maybe we'll go putt-putt golfing.",joy
train,Ses04F_impro07,Ses04F_impro07_M044,M,Okay.  Putt-putt golfing?,neutral
train,Ses04F_impro07,Ses04F_impro07_M045,M,"Yeah, you want to go.  No, you want to go. You want to go.",joy
train,Ses04F_impro07,Ses04F_impro07_M046,M,I can see it in your eyes.  You want to go.,joy
train,Ses04F_impro07,Ses04F_impro07_M049,M,Good. Alright we're so happy.,joy
train,Ses04F_impro07,Ses04F_impro07_M050,M,"That's right.  Um, so U.S.C. is a really nice school.",joy
train,Ses04F_impro07,Ses04F_impro07_M051,M,Are you going to take out loans or-,neutral
train,Ses04F_impro07,Ses04F_impro07_M057,M,"But, um-",neutral
train,Ses04F_impro07,Ses04F_impro07_M058,M,"I mean, like, I don't know.  I'm just saying if you need to make some extra cash.  You can, you know",neutral
train,Ses04F_impro07,Ses04F_impro07_M059,M,Or library.,neutral
train,Ses04F_impro07,Ses04F_impro07_M060,M,I just said the library,neutral
train,Ses04F_impro07,Ses04F_impro07_M061,M,"or, um, campus cruiser.  You can drive people around.",neutral
train,Ses04F_impro07,Ses04F_impro07_M062,M,Right or you can run for student counsel.,neutral
train,Ses04F_impro07,Ses04F_impro07_M063,M,Dorky?,neutral
train,Ses04F_impro07,Ses04F_impro07_M064,M,It's important.,neutral
train,Ses04F_impro07,Ses04F_impro07_M066,M,Fine.  It's dorky.,neutral
train,Ses04F_impro07,Ses04F_impro07_M067,M,But that'll fit you  because you're a dork.,neutral
train,Ses04F_impro07,Ses04F_impro07_M070,M,I dork.,joy
train,Ses04F_impro07,Ses04F_impro07_M071,M,"Yeah, you don't want to do the sorority thing because you'll probably get used and abused by",neutral
train,Ses04F_impro07,Ses04F_impro07_M072,M,lots of drunk frat boys,neutral
train,Ses04F_impro07,Ses04F_impro07_M073,M,Yeah.,neutral
train,Ses04F_impro07,Ses04F_impro07_M076,M,"I mean it's not really free because you have to pay for it, but yeah.",neutral
train,Ses04F_impro07,Ses04F_impro07_M077,M,Well do you think you're going to live on campus or off campus your first year?,neutral
train,Ses04F_impro07,Ses04F_impro07_M079,M,"I hate to break this to you but you meet people by being cool, so-",neutral
train,Ses04F_impro07,Ses04F_impro07_M080,M,"No, no, no.  You're right though.  I mean, you know, dorms are definitely the way to meet people.  I know that I was in an apartment off campus",neutral
train,Ses04F_impro07,Ses04F_impro07_M082,M,"that happened, you know, that was going on.",neutral
train,Ses04F_impro08,Ses04F_impro08_F000,F,Hello.  Thank you for calling Dell Taco Corporate.  Can I help you?,joy
train,Ses04F_impro08,Ses04F_impro08_F001,F,"Okay.  Well, Did you go through the automated menu?  Most of your requests can be taken care of through that.",neutral
train,Ses04F_impro08,Ses04F_impro08_F002,F,Okay.  Well I'd be happy to-,neutral
train,Ses04F_impro08,Ses04F_impro08_F003,F,"Okay, sir.  I'd be happy to help you.",anger
train,Ses04F_impro08,Ses04F_impro08_F004,F,"Sir, can- can you tell me which branch you went to.  We can start there.",neutral
train,Ses04F_impro08,Ses04F_impro08_F005,F,"Okay.  Um, and what was the complaint?",neutral
train,Ses04F_impro08,Ses04F_impro08_F006,F,"Can you be a little more specific, sir?",neutral
train,Ses04F_impro08,Ses04F_impro08_F007,F,"Did you try to take them back and get your order fixed, sir?",anger
train,Ses04F_impro08,Ses04F_impro08_F008,F,"Well I'm very sorry, sir.  They should have dealt with it at that particular branch.  I apologize for that, uh, but we can help you.  That's no worries.  We can take care of that.  So how much did you need to be refunded?",neutral
train,Ses04F_impro08,Ses04F_impro08_F009,F,"Okay.  Um, I'm going to go ahead and transfer you over to another department.  They'll need your address.",neutral
train,Ses04F_impro08,Ses04F_impro08_F010,F,"I understand, sir.  I will explain to them what the situa-",anger
train,Ses04F_impro08,Ses04F_impro08_F012,F,"Okay, sir.  They- they have to-",anger
train,Ses04F_impro08,Ses04F_impro08_F013,F,Sir.,anger
train,Ses04F_impro08,Ses04F_impro08_F014,F,"Sir, they have to take down your address at the other station.  I will transfer.  I will explain everything to them.  It will all be fine.  I promise.",anger
train,Ses04F_impro08,Ses04F_impro08_F015,F,Cindy?,anger
train,Ses04F_impro08,Ses04F_impro08_F017,F,"Sir, I don't think my name is really relevant-",anger
train,Ses04F_impro08,Ses04F_impro08_F018,F,"Alright, sir. Sir.  I'm going to transfer you to the address.",anger
train,Ses04F_impro08,Ses04F_impro08_F019,F,"Alright.  You know what, sir.  The customer is always right.",anger
train,Ses04F_impro08,Ses04F_impro08_F020,F,I will go ahead and I will take- I will take,anger
train,Ses04F_impro08,Ses04F_impro08_F023,F,But I'm giving you what you want.,anger
train,Ses04F_impro08,Ses04F_impro08_F024,F,"Okay.  If that's what you want, you want to go to the next person?",anger
train,Ses04F_impro08,Ses04F_impro08_F025,F,Okay.  Great.,anger
train,Ses04F_impro08,Ses04F_impro08_M000,M,"Yeah, um.  I have been trying to reach somebody who will refund, uh, my money.",anger
train,Ses04F_impro08,Ses04F_impro08_M001,M,"Um, I basically, um I- I ordered some food",neutral
train,Ses04F_impro08,Ses04F_impro08_M002,M,um and everything was pretty much uh- uh- just not done right. All the orders were messed up.,anger
train,Ses04F_impro08,Ses04F_impro08_M003,M,"Yes, I did and that didn't- I got through to, like, one operator and she sent me to like three others",anger
train,Ses04F_impro08,Ses04F_impro08_M005,M,"If you could just give me that, then I will leave you alone. And just- if i could also- What?",anger
train,Ses04F_impro08,Ses04F_impro08_M007,M,The food was prepared incorrectly.,anger
train,Ses04F_impro08,Ses04F_impro08_M008,M,I asked for no tomatoes.,anger
train,Ses04F_impro08,Ses04F_impro08_M012,M,"It was a hundred a sixty dollars.  I'm sorry, uh, sixteen dollars.",neutral
train,Ses04F_impro08,Ses04F_impro08_M013,M,"Look, I don't want to be transferred over to another- All I want to do is just give you my name and address so you can send me a check.",anger
train,Ses04F_impro08,Ses04F_impro08_M014,M,"Okay.  You understand that's all I want. Just don't give me a problem with this.  Okay, please because I'm very sensitive right now",anger
train,Ses04F_impro08,Ses04F_impro08_M015,M,"and if I get sent to another operator, I'll have to tell them the same damn story again.  I don't- I think I'm just going to lose my mind.  So if you could please just not do that, that would be great.  Thank you.",anger
train,Ses04F_impro08,Ses04F_impro08_M016,M,You don't understand because you've never gone to Del Taco and gotten the service that I've gotten.  You don't understand.,anger
train,Ses04F_impro08,Ses04F_impro08_M017,M,You're not going to call the other operator. You're not going to call the the other operator.,anger
train,Ses04F_impro08,Ses04F_impro08_M018,M,You're going to fill out a form on your desk,anger
train,Ses04F_impro08,Ses04F_impro08_M019,M,because I know you're at a desk right now in your stupid corporate building and you're going to send me a check for sixteen dollars and forty two cents.,anger
train,Ses04F_impro08,Ses04F_impro08_M020,M,What's your name?,anger
train,Ses04F_impro08,Ses04F_impro08_M022,M,Cindy?  Cindy what?,anger
train,Ses04F_impro08,Ses04F_impro08_M023,M,"Cindy, look.  If you don't get your ass a piece of paper that has a check",anger
train,Ses04F_impro08,Ses04F_impro08_M024,M,"attached to it and you don't send it to me, I'm going to get very upset.",anger
train,Ses04F_impro08,Ses04F_impro08_M025,M,"You know what.  I- You know what? You know what? No, it's fine. it's fine it's fine You know what?",anger
train,Ses04F_impro08,Ses04F_impro08_M026,M,"Hey, Cindy. Cindy, look I know this is not your fault.  Do whatever you want.",anger
train,Ses04F_impro08,Ses04F_impro08_M027,M,Send me to whatever operator. I just- You know what?  I'm just done.  I'm just done.  I've lost all hope.,anger
train,Ses04F_impro08,Ses04F_impro08_M028,M,"of getting my sixteen dollars back. It fine, no honestly.",anger
train,Ses04F_impro08,Ses04F_impro08_M029,M,"No, Cindy just don't even-look don't even.  Cuz I- look Cindy I know you don't care about me, okay.  I know that I'm just like another person who calls-",anger
train,Ses04F_impro08,Ses04F_impro08_M030,M,No it doesn't matter.  It's fine.  It's fine.  Just send me to the next operator.  That's fine.,anger
train,Ses04M_impro02,Ses04M_impro02_F002,F,You're just going to pick up and leave me and our baby and miss a year of our lives?,anger
train,Ses04M_impro02,Ses04M_impro02_F005,F,"Do you want to -- do you want to leave us behind?  I mean, I don't understand why you have to do this.",anger
train,Ses04M_impro02,Ses04M_impro02_F007,F,Can't you ask them?  Can't you go back and ask them if you could -- I don't know if you could change  assignments or something and you could stay here?,anger
train,Ses04M_impro02,Ses04M_impro02_F008,F,"Why not?  You could, at least, try.  They have to understand",anger
train,Ses04M_impro02,Ses04M_impro02_F009,F,You won't even know your child when you come back.  This -- isn't there someone you could talk to?,sadness
train,Ses04M_impro02,Ses04M_impro02_F010,F,Explain the situation to them and then you can stay here.,anger
train,Ses04M_impro02,Ses04M_impro02_F011,F,"And what happens if, at the end of that year, they ask you to stay longer?  Are you just going to agree?  Are you just going to absentmindedly brainwashedly do whatever it is they tell you to do?",anger
train,Ses04M_impro02,Ses04M_impro02_F012,F,Then why do you have to go a year at all?,anger
train,Ses04M_impro02,Ses04M_impro02_F013,F,Well unagree.  Tell them that you can't leave right now.  I can't do this by myself.  I can't do this without you.,anger
train,Ses04M_impro02,Ses04M_impro02_F016,F,"There has to be something.  I mean, we can't just live with this.  It's not -- it just won't work this way.",anger
train,Ses04M_impro02,Ses04M_impro02_F017,F,Just tell them no.,anger
train,Ses04M_impro02,Ses04M_impro02_F018,F,"Then, can't you please try something?  If you go and ask them and they say no, then I would understand, but you're not even willing to ask.",anger
train,Ses04M_impro02,Ses04M_impro02_F019,F,Can't you just make an effort?  Can't you just try?,anger
train,Ses04M_impro02,Ses04M_impro02_F020,F,When do you leave?,sadness
train,Ses04M_impro02,Ses04M_impro02_F021,F,A week.  You're giving me a week to be okay with this.,anger
train,Ses04M_impro02,Ses04M_impro02_F022,F,Well it doesn't seem like you're that bothered by it.,anger
train,Ses04M_impro02,Ses04M_impro02_F023,F,"If you really cared so much, you'd find a way out.",anger
train,Ses04M_impro02,Ses04M_impro02_F025,F,"It's a free world.  I can go where I want.  Wherever you are, that's where we're going to go.",anger
train,Ses04M_impro02,Ses04M_impro02_F027,F,"I'm finding a way to make it work.  And I will go wherever you go.  Whatever I have to do, I will make this work.",anger
train,Ses04M_impro02,Ses04M_impro02_F028,F,You're not really giving me a lot of options.,anger
train,Ses04M_impro02,Ses04M_impro02_F029,F,But I'm supposed to be okay with you going there.,anger
train,Ses04M_impro02,Ses04M_impro02_M000,M,It's only going to be a year.,sadness
train,Ses04M_impro02,Ses04M_impro02_M002,M,There's nothing I --,anger
train,Ses04M_impro02,Ses04M_impro02_M003,M,"It's -- look, it's only a year.  It'll go by quickly.  Okay.",anger
train,Ses04M_impro02,Ses04M_impro02_M004,M,"I know, but I'll be back then.  And - and- and we'll have -- we have the rest of our lives.",anger
train,Ses04M_impro02,Ses04M_impro02_M005,M,I can't do that.  I have to go.,anger
train,Ses04M_impro02,Ses04M_impro02_M006,M,I've made a pledge.  I can't not do this at this point.,anger
train,Ses04M_impro02,Ses04M_impro02_M007,M,I know that. I know that. I know that.,anger
train,Ses04M_impro02,Ses04M_impro02_M008,M,"There's nothing I can do.  I mean, I have to go.",neutral
train,Ses04M_impro02,Ses04M_impro02_M009,M,"And this is what I do.  This is -- I mean, this is my life.  And I know that you're part of my life, too, and I mean, it's only -- it's just going to be a year.  I'll be back.",anger
train,Ses04M_impro02,Ses04M_impro02_M010,M,It's not- it's not- It's not like that.  It's not like that.  I can't do that.,anger
train,Ses04M_impro02,Ses04M_impro02_M011,M,Because it's impossible.  There's -- I just can't.  I can't.,anger
train,Ses04M_impro02,Ses04M_impro02_M012,M,"Look, honey, it's- it's- it's only going to be a year.",anger
train,Ses04M_impro02,Ses04M_impro02_M013,M,It's only going to be a year. I'm not going to miss my son's entire life.,anger
train,Ses04M_impro02,Ses04M_impro02_M014,M,I'm not going to stay more than a year.  I've  agreed to a year,anger
train,Ses04M_impro02,Ses04M_impro02_M015,M,Because I've already agreed to that.,anger
train,Ses04M_impro02,Ses04M_impro02_M016,M,"Yes, you can.  Yes, you can.  You know you can.  You're a strong person.",anger
train,Ses04M_impro02,Ses04M_impro02_M017,M,It is. It is. It is. It is. I'm going to write you every day.,anger
train,Ses04M_impro02,Ses04M_impro02_M018,M,What else can we do?  I -- we don't have a choice in this.  Do you understand?  You can't come with me and I can't stay here.  That's all there is to it.,anger
train,Ses04M_impro02,Ses04M_impro02_M019,M,We don't have a choice.  I have to do this.,anger
train,Ses04M_impro02,Ses04M_impro02_M020,M,"I can't do it.  I'd love to.  I mean, I don't - if you understand, I don't want to stay.",anger
train,Ses04M_impro02,Ses04M_impro02_M021,M,"I mean, I don't want to -- I don't want to leave.  I want to stay here with you.",anger
train,Ses04M_impro02,Ses04M_impro02_M022,M,I've asked already.  I can't go back.,anger
train,Ses04M_impro02,Ses04M_impro02_M023,M,"It can't happen.  I have to go.  I want to stay really bad, but I can't.  There's just no -- I don't have an option.",anger
train,Ses04M_impro02,Ses04M_impro02_M024,M,Next week.,anger
train,Ses04M_impro02,Ses04M_impro02_M025,M,"You can't make it out like I'm happy about this.  I mean, I didn't -- I didn't want to put you in this situation.",anger
train,Ses04M_impro02,Ses04M_impro02_M026,M,"I am.  I mean, I don't know.  I don't know what else to tell -- you know, I mean, I can tell you.  I don't know what else to do. I mean, I've been forced into this situation.",anger
train,Ses04M_impro02,Ses04M_impro02_M027,M,There's nothing I can do.  I-- I,anger
train,Ses04M_impro02,Ses04M_impro02_M028,M,They won't let you come along.  It's not going to happen.,anger
train,Ses04M_impro02,Ses04M_impro02_M029,M,Are you kidding? Please don't be difficult about this.,anger
train,Ses04M_impro02,Ses04M_impro02_M030,M,[BREATHING],anger
train,Ses04M_impro02,Ses04M_impro02_M031,M,"Look, I--",anger
train,Ses04M_impro02,Ses04M_impro02_M032,M,Where I'm going is not the safest place on the earth.  Okay.,anger
train,Ses04M_impro02,Ses04M_impro02_M033,M,But I've been trained.  You have no training.,anger
train,Ses04M_impro02,Ses04M_impro02_M034,M,You have to.  Do you understand me?  You have to.,anger
train,Ses04M_impro02,Ses04M_impro02_M035,M,"Well I guess we're at a stalemate then, aren't we?",anger
train,Ses04M_impro04,Ses04M_impro04_F000,F,Well there has to be something you haven't tried.,neutral
train,Ses04M_impro04,Ses04M_impro04_F001,F,What about like a temp agency?,neutral
train,Ses04M_impro04,Ses04M_impro04_F002,F,"Have you gone, like, signed up with a temp agency?  Maybe they can help.",neutral
train,Ses04M_impro04,Ses04M_impro04_F003,F,"Right, but you have -- I mean, you have to keep on them.  You have to keep calling and reminding them that you're still looking and",neutral
train,Ses04M_impro04,Ses04M_impro04_F004,F,"I mean, you have to be really aggressive about it.",neutral
train,Ses04M_impro04,Ses04M_impro04_F005,F,"Well, I mean, if it's that bad, maybe you're gonna have to take something that doesn't really fit, you know.  Like maybe you'll have to do something else for a while.  Find a new field, new skill.",neutral
train,Ses04M_impro04,Ses04M_impro04_F006,F,"Well then you're choosing to be unemployed, really.",neutral
train,Ses04M_impro04,Ses04M_impro04_F007,F,"If you're not willing to try and work with it and find something and, you know, I mean, there are things you could do.",neutral
train,Ses04M_impro04,Ses04M_impro04_F008,F,"Well maybe, you know, your luck it is just down and the market for your particular field is down and maybe you just need to look into doing something else for a while.",neutral
train,Ses04M_impro04,Ses04M_impro04_F009,F,"I mean, I'm not saying that you should, you know--",neutral
train,Ses04M_impro04,Ses04M_impro04_F010,F,Excuse me?,surprise
train,Ses04M_impro04,Ses04M_impro04_F011,F,It's my fault 'cause you didn't do what I told you to?,neutral
train,Ses04M_impro04,Ses04M_impro04_F012,F,Well that sounds like your fault.,neutral
train,Ses04M_impro04,Ses04M_impro04_F013,F,You didn't do what I told you to do.,neutral
train,Ses04M_impro04,Ses04M_impro04_F015,F,I think maybe you can't get employed because you aren't willing to take responsibility for your own actions.,neutral
train,Ses04M_impro04,Ses04M_impro04_F016,F,Really?  Whose fault is it you don't have a job?,neutral
train,Ses04M_impro04,Ses04M_impro04_F017,F,[LAUGHTER],neutral
train,Ses04M_impro04,Ses04M_impro04_M000,M,"Oh, man, I just -- I don't know what to do.  I don't know what to do.  It's like every job, you know, I go to; every job I apply to,",anger
train,Ses04M_impro04,Ses04M_impro04_M001,M,"it's just like nobody- nobody wants to hire me. It's been years, I mean, do you understand, years?  Like, I'm -- you know what I mean, it's like I've been collecting unemployment for so long now, it's just like I just -- I can't take it.  I don't know what to do.  I mean, I'm just like losing my mind.",anger
train,Ses04M_impro04,Ses04M_impro04_M002,M,"I-I'm not kidding.  I've tried everything.  Like I've gone to every business and local, you know,",anger
train,Ses04M_impro04,Ses04M_impro04_M003,M,"local business in- in the area and I can't- I can't get anything.  Like, nobody -",anger
train,Ses04M_impro04,Ses04M_impro04_M004,M,"there's just like no jobs available.  I mean, it's just like, God.",neutral
train,Ses04M_impro04,Ses04M_impro04_M005,M,"Yeah, I tried that.  And there was like, yeah, like I did like one thing once.  But, like, that's not -- it doesn't last very long.  And it's not enough to live on.",anger
train,Ses04M_impro04,Ses04M_impro04_M006,M,"Yeah, I do.  I do.  You don't understand.",anger
train,Ses04M_impro04,Ses04M_impro04_M007,M,I- You don't understand. I don't have a job.  All- My job is to look for a job.  I don't do anything else.,anger
train,Ses04M_impro04,Ses04M_impro04_M008,M,"But, like, it's been years now and I just can't seem to get anything that really fits.  It's just it -- I -- it drives me absolutely insane.",anger
train,Ses04M_impro04,Ses04M_impro04_M009,M,"No, no, no, no, no.  I can't- I can't do that.  I can't, I- because if I'm not- if I'm not- if I'm not doing something that I love, then I can't -- I can't- I mean it's- what's the point?",anger
train,Ses04M_impro04,Ses04M_impro04_M010,M,I'm not choosing. I'm not-,anger
train,Ses04M_impro04,Ses04M_impro04_M011,M,"No, but I'm try- but like all the things that I-it's like I apply to all these places and none of them",anger
train,Ses04M_impro04,Ses04M_impro04_M012,M,"-- I mean, I don't understand.  It's like -- I mean, I feel like I'm qualified enough.  I just don't understand.  Like, I mean, it's just like a matter of circumstance, but it's been three years, you know, three years.",anger
train,Ses04M_impro04,Ses04M_impro04_M013,M,This is stupid.,anger
train,Ses04M_impro04,Ses04M_impro04_M014,M,"You know what, this is your fault.",anger
train,Ses04M_impro04,Ses04M_impro04_M015,M,It's your fault 'cause -cause you always told me to- to do this and I did that instead.  And I didn't take your advice and - and- but you sort of were like were telling--,anger
train,Ses04M_impro04,Ses04M_impro04_M016,M,"Yeah, exactly.",anger
train,Ses04M_impro04,Ses04M_impro04_M017,M,Yeah.,anger
train,Ses04M_impro04,Ses04M_impro04_M018,M,That's 'cause you always tell me to do the wrong thing.  And I thought this time it was -- I was gonna be right by going with the opposite thing. So it's your fault because,anger
train,Ses04M_impro04,Ses04M_impro04_M019,M,"-because you were always wrong and-and-and this time you were right. And-and I didn't -- yeah, that's why.",anger
train,Ses04M_impro04,Ses04M_impro04_M020,M,"Well, I mean, it makes sense, doesn't it, hmm?",neutral
train,Ses04M_impro04,Ses04M_impro04_M021,M,That's not true.  I take responsibility for my own actions.,neutral
train,Ses04M_impro04,Ses04M_impro04_M022,M,Yours.  I don't--,neutral
train,Ses04M_impro05,Ses04M_impro05_F000,F,"Hi, how can I help you?",neutral
train,Ses04M_impro05,Ses04M_impro05_F001,F,Mmhmm.,neutral
train,Ses04M_impro05,Ses04M_impro05_F002,F,I'm sorry.,neutral
train,Ses04M_impro05,Ses04M_impro05_F003,F,Right.,neutral
train,Ses04M_impro05,Ses04M_impro05_F006,F,"Uh. Okay.  I -- first of all, I'm very sorry you lost your bag.",neutral
train,Ses04M_impro05,Ses04M_impro05_F007,F,"Um, but, actually, our policy is a fifty dollar",neutral
train,Ses04M_impro05,Ses04M_impro05_F008,F,refund--coverage of the bag that was lost. yes,neutral
train,Ses04M_impro05,Ses04M_impro05_F009,F,"That's our policy, sir.",neutral
train,Ses04M_impro05,Ses04M_impro05_F010,F,I can't do that.,neutral
train,Ses04M_impro05,Ses04M_impro05_F012,F,I'm very sorry.  I understand you're frustrated. You just got off of a flight.,anger
train,Ses04M_impro05,Ses04M_impro05_F013,F,We'll cover fifty.,neutral
train,Ses04M_impro05,Ses04M_impro05_F014,F,We only cover fifty do-,anger
train,Ses04M_impro05,Ses04M_impro05_F015,F,We only cover fifty dollars worth of lost items.,anger
train,Ses04M_impro05,Ses04M_impro05_F016,F,I'm very sorry.,anger
train,Ses04M_impro05,Ses04M_impro05_F017,F,I'm very sorry.  I understand you're upset.  You just got off a long flight.,neutral
train,Ses04M_impro05,Ses04M_impro05_F018,F,We really -- we want to work with you. We really -- we want to help.,anger
train,Ses04M_impro05,Ses04M_impro05_F019,F,I understand that.  I would know if it was mine. Um-,neutral
train,Ses04M_impro05,Ses04M_impro05_F020,F,But it's not.  It's yours.  I understand.,neutral
train,Ses04M_impro05,Ses04M_impro05_F021,F,I know.  We want to work with you.  We will give you the fifty dollars but I'm--,anger
train,Ses04M_impro05,Ses04M_impro05_F022,F,"Yeah, we don't do that.  I can go ahead and send you--",anger
train,Ses04M_impro05,Ses04M_impro05_F023,F,"We will definitely keep an eye out for your bag. We will try to find it.  We will, you know, fill out the form for missing items.",anger
train,Ses04M_impro05,Ses04M_impro05_F024,F,No one can make the three check thing happen 'cause we don't do that.,anger
train,Ses04M_impro05,Ses04M_impro05_F025,F,I can write you the one check.,anger
train,Ses04M_impro05,Ses04M_impro05_F026,F,All- all that my supervisor could do is the exact same thing that I'm offering to do.,anger
train,Ses04M_impro05,Ses04M_impro05_F027,F,"I'd be happy to give you a cup of coffee, too.",anger
train,Ses04M_impro05,Ses04M_impro05_F028,F,We'll just throw that in--gratuitously.,anger
train,Ses04M_impro05,Ses04M_impro05_F029,F,"No, I don't. See, I could lose my job if I did that.",anger
train,Ses04M_impro05,Ses04M_impro05_F030,F,And your bag is not my concern.,anger
train,Ses04M_impro05,Ses04M_impro05_F031,F,The fifty dollars I'm going to give you for your bag is really all I'm concerned with.,anger
train,Ses04M_impro05,Ses04M_impro05_F032,F,I'm more than happy to not argue about it.  I will give you your fifty dollar certificate.,anger
train,Ses04M_impro05,Ses04M_impro05_F033,F,You can go ahead and go fill out the form. We'll look for your bag.,anger
train,Ses04M_impro05,Ses04M_impro05_F034,F,Then that would be lying.,anger
train,Ses04M_impro05,Ses04M_impro05_F035,F,I'm sorry.  We can only issue one fifty dollar certificate to cover the lost bag for one person.,anger
train,Ses04M_impro05,Ses04M_impro05_F036,F,"I understand you're frustrated, but--",neutral
train,Ses04M_impro05,Ses04M_impro05_F037,F,I know. I understand it's personal-- It's personal to you. I get that.,neutral
train,Ses04M_impro05,Ses04M_impro05_F038,F,"But if you want to just sit down, you know, maybe have a cup of tea, calm down a little bit, we'll go ahead and we'll do what we can for you. you okey",anger
train,Ses04M_impro05,Ses04M_impro05_F039,F,"And I'm looking forward to that.  However, I can't do that. I would lose my job.",anger
train,Ses04M_impro05,Ses04M_impro05_F040,F,"Oh, yes.",anger
train,Ses04M_impro05,Ses04M_impro05_F041,F,"I'm sorry, really.  But--",anger
train,Ses04M_impro05,Ses04M_impro05_F042,F,That I'm sorry?,anger
train,Ses04M_impro05,Ses04M_impro05_M000,M,"Yeah, hi.  Look--Um, okay.  Here's the thing.",anger
train,Ses04M_impro05,Ses04M_impro05_M002,M,lost my luggage. Your airline--,anger
